check_date,complete_date,loc,major,status,type,visa,waiting_days
2016-01-04,0000-00-00,ShangHai,Electrical Engineering,Pending,New,B1,1125
2016-01-05,2016-01-22,BeiJing,CS,Clear,Renewal,F1,17
2016-01-05,2016-01-11,Toronto,Software Engineer,Clear,New,H1,6
2016-01-05,2016-01-22,BeiJing,ECE,Clear,Renewal,F1,17
2016-01-05,2016-01-27,BeiJing,CS,Clear,New,H1,22
2016-01-05,2016-01-26,ChengDu,Biology,Clear,New,F1,21
2016-01-05,2016-01-27,BeiJing,N/A,Clear,Renewal,F1,22
2016-01-06,2016-01-29,Others,Physics,Clear,New,B1,23
2016-01-06,2016-01-07,ShangHai,CS,Clear,Renewal,F1,1
2016-01-06,2016-01-26,BeiJing,cs,Clear,New,J1,20
2016-01-06,2016-01-29,HongKong,CS,Clear,Renewal,F1,23
2016-01-06,2016-01-28,ShangHai,Computer Science,Clear,New,J1,22
2016-01-06,2016-01-27,BeiJing,Computer Engineering,Clear,Renewal,F1,21
2016-01-06,2016-01-28,GuangZhou,N/A,Clear,Renewal,B2,22
2016-01-06,2016-01-26,Europe,Physics,Clear,Renewal,B1,20
2016-01-07,2016-01-29,ShenYang,Chemical Engineering,Clear,New,B2,22
2016-01-07,2016-01-26,ChengDu,EE,Clear,New,H1,19
2016-01-08,2016-02-01,BeiJing,biochemistry,Clear,New,H1,24
2016-01-08,0000-00-00,Kolkata,molecular and cell biolog,Pending,New,J1,1121
2016-01-08,2016-01-11,Ottawa,Accounting,Clear,Renewal,H1,3
2016-01-08,2016-01-29,BeiJing,EE,Clear,New,H1,21
2016-01-08,2016-02-04,ShangHai,ME,Clear,Renewal,F1,27
2016-01-08,0000-00-00,BeiJing,Psych,Pending,Renewal,H1,1121
2016-01-08,2016-02-03,ShangHai,Textiles and Fiber Engine,Clear,Renewal,F1,26
2016-01-08,2016-01-29,BeiJing,CS,Clear,New,H1,21
2016-01-09,0000-00-00,BeiJing,biomedical engineering / ,Pending,Renewal,H1,1120
2016-01-11,2016-01-29,BeiJing,Bioinformatics,Clear,Renewal,F1,18
2016-01-11,2016-01-13,GuangZhou,Bio,Clear,Renewal,H4,2
2016-01-11,2016-01-27,ShenYang,bio,Clear,Renewal,F1,16
2016-01-11,2016-02-02,BeiJing,Physics,Clear,Renewal,F1,22
2016-01-11,2016-02-01,ShangHai,N/A,Clear,Renewal,H1,21
2016-01-11,2016-02-05,GuangZhou,ME,Clear,Renewal,F1,25
2016-01-11,0000-00-00,GuangZhou,Chemistry,Pending,New,B1,1118
2016-01-11,0000-00-00,ShangHai,N/A,Pending,New,B1,1118
2016-01-12,2016-01-29,GuangZhou,nanoscience,Clear,New,B2,17
2016-01-12,2016-02-11,BeiJing,Biochemistry,Clear,New,H1,30
2016-01-12,0000-00-00,BeiJing,Computer Science,Pending,New,J1,1117
2016-01-12,2016-02-11,BeiJing,biology,Clear,New,B1,30
2016-01-12,2016-02-12,BeiJing,Biochemistry,Clear,New,B2,31
2016-01-12,2016-02-02,BeiJing,EE,Clear,New,B2,21
2016-01-12,0000-00-00,ShangHai,Mechanical Engineering,Pending,New,F1,1117
2016-01-12,0000-00-00,ShangHai,ME,Pending,Renewal,F1,1117
2016-01-12,2016-02-12,BeiJing,Electrical Engineering,Clear,New,B2,31
2016-01-12,0000-00-00,BeiJing,Electrical Engineering,Pending,New,B1,1117
2016-01-12,0000-00-00,ShangHai,ECE,Pending,Renewal,H1,1117
2016-01-13,2016-02-01,BeiJing,EE,Clear,New,H1,19
2016-01-13,2016-02-03,Others,automation,Clear,Renewal,B2,21
2016-01-13,2016-02-17,ShangHai,EE,Clear,New,B2,35
2016-01-13,2016-02-11,BeiJing,EE,Clear,Renewal,F1,29
2016-01-13,2016-02-24,Ottawa,Fluid Mechanics,Clear,Renewal,F1,42
2016-01-13,2016-02-03,GuangZhou,Statistics,Clear,New,J1,21
2016-01-14,2016-02-11,ShangHai,pharmaceutics,Clear,New,J1,28
2016-01-14,2016-02-05,BeiJing,physical Oceanography,Clear,New,B1,22
2016-01-14,2016-02-17,HongKong,Chemistry,Clear,Renewal,J1,34
2016-01-14,2016-02-06,BeiJing,Computer Engineering,Clear,Renewal,F1,23
2016-01-14,2016-02-05,GuangZhou,Physics,Clear,Renewal,F1,22
2016-01-14,2016-02-26,HongKong,Phys.,Clear,Renewal,B1,43
2016-01-14,2016-02-29,ChengDu,computer science,Clear,Renewal,H1,46
2016-01-14,0000-00-00,BeiJing,Chemistry,Pending,Renewal,F1,1115
2016-01-14,2016-02-22,ShangHai,CS,Clear,Renewal,F1,39
2016-01-14,2016-02-12,ShangHai,Physical Electronics,Clear,New,B1,29
2016-01-15,2016-02-04,GuangZhou,EE/Material Science,Clear,New,H1,20
2016-01-15,2016-02-12,BeiJing,N/A,Clear,New,B2,28
2016-01-15,2016-02-25,Ottawa,EE,Clear,New,B2,41
2016-01-15,2016-02-12,ShenYang,automation,Clear,New,B2,28
2016-01-15,2016-02-05,ChengDu,RS,Clear,New,J1,21
2016-01-15,2016-02-23,BeiJing,N/A,Clear,Renewal,H1,39
2016-01-15,2016-02-05,ShangHai,ECE,Clear,Renewal,F1,21
2016-01-15,2016-01-19,BeiJing,EE,Clear,New,H1,4
2016-01-19,0000-00-00,ChengDu,N/A,Pending,New,B1,1110
2016-01-19,2016-02-05,ShangHai,Chemical Engieering,Clear,Renewal,J1,17
2016-01-19,2016-02-18,ChengDu,CS,Clear,Renewal,F1,30
2016-01-19,2016-02-11,ShangHai,Polymer Science ,Clear,New,F2,23
2016-01-19,2016-02-12,ShangHai,Chemistry,Clear,Renewal,J1,24
2016-01-19,0000-00-00,BeiJing,Internet,Pending,New,L1,1110
2016-01-19,2016-02-04,BeiJing,Chemistry,Clear,Renewal,F1,16
2016-01-19,0000-00-00,Others,MSc Advanced Computing,Pending,New,B2,1110
2016-01-19,0000-00-00,BeiJing,condensed physics,Pending,New,B2,1110
2016-01-19,2016-04-28,BeiJing,Internet,Clear,New,L1,100
2016-01-20,2016-01-28,GuangZhou,Medicinal Chemistry,Clear,Renewal,H1,8
2016-01-20,2016-02-11,BeiJing,photonics,Clear,New,J1,22
2016-01-20,2016-02-11,ShangHai,Chemical Engineering,Clear,New,H1,22
2016-01-20,2016-02-12,Others,ECE,Clear,New,B1,23
2016-01-20,2016-02-10,Others,Moscow,Clear,New,H1,21
2016-01-20,0000-00-00,ShangHai,Nutrition science,Pending,New,H1,1109
2016-01-21,0000-00-00,ShangHai,chemistry,Pending,Renewal,F1,1108
2016-01-21,2016-02-12,GuangZhou,biololgy,Clear,New,J1,22
2016-01-21,2016-02-12,ShangHai,ECE,Clear,New,F1,22
2016-01-21,2016-02-26,ShangHai,EE,Clear,Renewal,H1,36
2016-01-21,2016-02-19,ShangHai,Neurobiology,Clear,Renewal,F1,29
2016-01-21,2016-02-18,ShangHai,EE,Clear,New,H1,28
2016-01-21,0000-00-00,ShangHai,N/A,Pending,New,H1,1108
2016-01-21,2016-01-27,ShangHai,astronomy,Clear,New,B1,6
2016-01-21,2016-02-12,ShangHai,chem,Clear,Renewal,F1,22
2016-01-22,2016-02-12,ShangHai,Cancer Genetics,Clear,Renewal,F1,21
2016-01-22,2016-02-22,ShangHai,EE,Clear,New,H1,31
2016-01-22,2016-02-12,ShangHai,Physics,Clear,Renewal,F1,21
2016-01-22,0000-00-00,BeiJing,biochemistry,Pending,New,B2,1107
2016-01-22,2016-02-16,ShangHai,Polymer,Clear,New,B2,25
2016-01-22,2016-02-17,BeiJing,chemistry,Clear,New,B1,26
2016-01-22,2016-04-15,ShangHai,N/A,Clear,Renewal,B2,84
2016-01-22,0000-00-00,Montreal ,Electrical and Computer E,Pending,New,B2,1107
2016-01-22,0000-00-00,ShangHai,Polymer,Pending,New,B2,1107
2016-01-25,2016-02-23,BeiJing,Biology,Clear,Renewal,F1,29
2016-01-25,2016-02-10,BeiJing,EE,Clear,New,H1,16
2016-01-25,0000-00-00,ShenYang,Chemistry,Pending,New,B2,1104
2016-01-25,2016-02-18,ShangHai,CS,Clear,Renewal,F1,24
2016-01-25,2016-02-17,ShangHai,EE,Clear,New,H1,23
2016-01-25,2016-02-22,ShangHai,ME,Clear,New,H1,28
2016-01-25,2016-02-18,ShangHai,MS,Clear,Renewal,H1,24
2016-01-25,2016-02-19,ShangHai,Physics,Clear,Renewal,F1,25
2016-01-25,2016-02-22,BeiJing,Biomedical Engineering,Clear,New,H1,28
2016-01-25,2016-02-18,ShangHai,OPT CS,Clear,Renewal,F1,24
2016-01-26,2016-02-22,BeiJing,computer engineering,Clear,New,H1,27
2016-01-26,2016-02-24,ShangHai,Molecular and Cellular Bi,Clear,Renewal,F1,29
2016-01-26,2016-02-24,BeiJing,network security,Clear,New,H1,29
2016-01-26,2016-02-18,ShangHai,Computer Engineering,Clear,New,H1,23
2016-01-26,2016-02-23,BeiJing,CS,Clear,New,H1,28
2016-01-26,2016-02-17,ShenYang,biochemistry,Clear,Renewal,F1,22
2016-01-26,2016-03-01,ShangHai,Physics,Clear,New,B1,35
2016-01-26,2016-02-19,GuangZhou,Biopharmacy,Clear,New,B1,24
2016-01-26,2016-01-28,ShangHai,Computer Science,Clear,Renewal,F1,2
2016-01-27,2016-02-19,ShangHai,Computational Biology,Clear,Renewal,H1,23
2016-01-27,0000-00-00,ShenYang,mechanical,Pending,New,J1,1102
2016-01-27,2016-02-23,ShangHai,Pharmaceutical,Clear,New,B1,27
2016-01-27,2016-02-26,ShangHai,N/A,Clear,New,B1,30
2016-01-27,2016-02-23,GuangZhou,Astrophysics,Clear,Renewal,F1,27
2016-01-28,2016-03-01,BeiJing,Biotechnology,Clear,New,B2,33
2016-01-28,2016-03-14,BeiJing,Biochemistry,Clear,New,H1,46
2016-01-28,2016-02-26,BeiJing,Animal Science,Clear,Renewal,F1,29
2016-01-28,0000-00-00,BeiJing,ECE,Pending,New,H1,1101
2016-01-28,2016-03-16,ShenYang,Chemical Engineering,Clear,Renewal,F1,48
2016-01-29,2016-02-17,HongKong,CS,Clear,New,B1,19
2016-01-29,0000-00-00,BeiJing,EE,Pending,Renewal,H1,1100
2016-01-29,2016-03-02,BeiJing,N/A,Clear,New,J1,33
2011-08-01,2011-08-23,ShangHai,Neuroscience,Clear,Renewal,F1,22
2011-08-01,2011-08-18,BeiJing,physics,Clear,Renewal,F1,17
2011-08-01,2011-08-26,ShangHai,CS,Clear,New,H1,25
2011-08-01,2011-08-18,BeiJing,EE,Clear,New,F1,17
2011-08-01,2011-08-19,ShangHai,Electrical Engineering,Clear,Renewal,F1,18
2011-08-01,2011-08-23,BeiJing,bioengineering,Clear,New,F1,22
2011-08-01,0000-00-00,BeiJing,EE,Pending,New,F1,2742
2011-08-01,2011-08-15,BeiJing,AP,Clear,New,B1,14
2011-08-01,2011-08-18,BeiJing,Remote Sensing,Clear,New,F1,17
2011-08-01,2011-08-15,BeiJing,Telecommunication,Clear,New,F1,14
2011-08-02,2011-08-16,BeiJing,CS,Clear,New,J1,14
2011-08-02,2011-08-17,BeiJing,CS,Clear,New,F1,15
2011-08-02,2011-08-18,BeiJing,EE,Clear,New,J1,16
2011-08-02,2011-08-19,BeiJing,solid mechanics,Clear,New,B1,17
2011-08-02,0000-00-00,ShenYang,Marine Engineering,Pending,New,J1,2741
2011-08-03,2011-08-17,BeiJing,Climate Change,Clear,New,J1,14
2011-08-03,2011-08-17,BeiJing,Chem,Clear,New,F1,14
2011-08-03,2011-08-19,BeiJing,high school,Clear,New,F1,16
2011-08-03,2011-08-26,BeiJing,stem cell,Clear,Renewal,F1,23
2011-08-03,2011-08-17,BeiJing,Physics,Clear,Renewal,F1,14
2011-08-04,2011-08-18,BeiJing,Physics,Clear,New,J1,14
2011-08-04,2011-08-18,Vancouver,CS,Clear,New,H1,14
2011-08-04,2011-08-18,BeiJing,Microelectronics,Clear,New,B2,14
2011-08-04,2011-08-18,BeiJing,cell biology,Clear,New,H1,14
2011-08-04,2011-08-19,BeiJing,Physics-Nano,Clear,New,J1,15
2011-08-04,2011-08-19,ChengDu,microbiology,Clear,New,J1,15
2011-08-04,2011-08-25,ShangHai,Genetics,Clear,Renewal,H1,21
2011-08-04,0000-00-00,ChengDu,Nuclear Science and Techn,Pending,New,B2,2739
2011-08-05,2011-08-24,ShangHai,Chemical Engineering,Clear,New,F1,19
2011-08-05,2011-08-19,GuangZhou,ES,Clear,New,J1,14
2011-08-05,2011-08-22,BeiJing,CS,Clear,Renewal,F1,17
2011-08-05,2011-08-19,BeiJing,medicine,Clear,New,B1,14
2011-08-05,2011-09-26,BeiJing,EE,Clear,New,F1,52
2011-08-05,2011-08-25,BeiJing,EE,Clear,New,J2,20
2011-08-05,2011-08-31,BeiJing,ECE,Clear,Renewal,F1,26
2011-08-05,0000-00-00,NewDelhi,Mechanical Engineering,Pending,New,J1,2738
2011-08-08,2011-08-22,Europe,ECE,Clear,Renewal,H1,14
2011-08-08,2011-08-12,ShangHai,CS,Clear,New,F1,4
2011-08-08,2011-08-25,BeiJing,N/A,Clear,New,J1,17
2011-08-08,2011-08-31,GuangZhou,Piano Performance,Clear,New,F1,23
2011-08-08,2011-08-25,BeiJing,ECE,Clear,Renewal,F1,17
2011-08-08,2011-08-24,GuangZhou,biomedical engineering (b,Clear,Renewal,F1,16
2011-08-08,0000-00-00,ShenYang,biomedicine,Pending,Renewal,J1,2735
2011-08-08,2011-08-29,BeiJing,chemistry,Clear,New,H4,21
2011-08-08,0000-00-00,ShangHai,navigation,Pending,New,B1,2735
2011-08-09,2011-08-26,ShangHai,biomedical sciences,Clear,New,J1,17
2011-08-09,0000-00-00,BeiJing,Acoustics,Pending,New,F1,2734
2011-08-09,2011-08-23,GuangZhou,Electrical Engineering,Clear,Renewal,F1,14
2011-08-09,2011-08-29,BeiJing,EE,Clear,New,F1,20
2011-08-09,2011-08-23,ShangHai,MSE,Clear,New,F1,14
2011-08-09,2011-08-26,BeiJing,Medcine,Clear,New,J1,17
2011-08-09,2011-09-02,BeiJing,Neuroscience,Clear,Renewal,F1,24
2011-08-09,2011-08-22,ShangHai,EE,Clear,New,H1,13
2011-08-09,2011-08-22,ShangHai,N/A,Clear,New,H4,13
2011-08-09,2011-08-23,BeiJing,EE,Clear,New,F1,14
2011-08-09,2011-09-03,GuangZhou,cs,Clear,New,F1,25
2011-08-09,2011-08-29,BeiJing,EE,Clear,New,F1,20
2011-08-09,2011-08-25,GuangZhou,N/A,Clear,Renewal,F1,16
2011-08-10,2011-08-25,ShenYang,Engineering Technology mg,Clear,New,F1,15
2011-08-10,2011-08-25,BeiJing,EE,Clear,New,J1,15
2011-08-10,2011-08-29,BeiJing,biochemistry,Clear,New,J1,19
2011-08-10,0000-00-00,ShangHai,CS,Pending,New,J1,2733
2011-08-10,2011-08-23,Others,Biology,Clear,Renewal,H1,13
2011-08-10,2011-08-26,BeiJing,medicine,Clear,New,J1,16
2011-08-10,2011-08-25,Toronto,non-sensitive major,Clear,Renewal,F1,15
2011-08-10,2011-08-26,BeiJing,CS,Clear,New,J1,16
2011-08-10,2011-08-26,BeiJing,CS,Clear,Renewal,F1,16
2011-08-11,2011-08-25,ShangHai,EE,Clear,New,B1,14
2011-08-11,2011-09-01,GuangZhou,EE,Clear,Renewal,H1,21
2011-08-11,2011-09-03,GuangZhou,medcial,Clear,New,H1,23
2011-08-11,0000-00-00,ShangHai,ME,Pending,Renewal,F1,2732
2011-08-11,2011-08-31,BeiJing,EE,Clear,New,F1,20
2011-08-11,0000-00-00,GuangZhou,Physiology,Pending,New,F1,2732
2011-08-11,0000-00-00,ShenYang,Biochemistry,Pending,Renewal,F1,2732
2011-08-12,2011-09-21,ShenYang,CS,Clear,New,L1,40
2011-08-12,0000-00-00,ShangHai,Civil Engineering,Pending,Renewal,F1,2731
2011-08-12,2011-08-30,BeiJing,EE,Clear,Renewal,F1,18
2011-08-12,2011-08-30,BeiJing,Highway Engineering,Clear,New,J1,18
2011-08-12,2011-08-31,ShangHai,CS,Clear,Renewal,F1,19
2011-08-12,2011-09-15,BeiJing,Mechanical engineering,Clear,New,J1,34
2011-08-12,2011-08-19,ShangHai,Civil Engineering,Clear,New,F1,7
2011-08-12,2011-09-26,BeiJing,Aerospace Engineering,Clear,Renewal,F1,45
2011-08-12,0000-00-00,Europe,MIS,Pending,New,H1,2731
2011-08-12,0000-00-00,Mumbai,Nautical science,Pending,Renewal,B1,2731
2011-08-15,0000-00-00,BeiJing,Business administration a,Pending,New,F1,2728
2011-08-15,2011-08-30,BeiJing,geology,Clear,New,J1,15
2011-08-15,2011-10-09,ShangHai,EE,Clear,New,J1,55
2011-08-15,2011-09-09,ShangHai,Materials Science,Clear,New,F1,25
2011-08-15,2011-08-29,ShangHai,chem,Clear,New,J1,14
2011-08-15,2011-09-03,ShangHai,ECE,Clear,New,J1,19
2011-08-15,0000-00-00,BeiJing,Potonics engneeing,Pending,New,H1,2728
2011-08-15,2011-09-02,ShangHai,CS,Clear,Renewal,F1,18
2011-08-15,0000-00-00,GuangZhou,MSE,Pending,Renewal,F1,2728
2011-08-15,2011-09-13,GuangZhou,MSE,Clear,Renewal,F1,29
2011-08-16,2011-10-13,Mumbai,Chemical Engineering,Clear,Renewal,F1,58
2011-08-16,2011-09-09,BeiJing,CS,Clear,New,J1,24
2011-08-16,2011-09-07,ShangHai,EE,Clear,New,B1,22
2011-08-16,2011-08-31,Others,Chemical Engineering,Clear,New,B1,15
2011-08-16,0000-00-00,BeiJing,EE,Pending,New,B1,2727
2011-08-17,2011-09-24,ShangHai,Solid Mechanics,Clear,New,J1,38
2011-08-17,2011-09-01,ShangHai,EE,Clear,Renewal,F1,15
2011-08-17,0000-00-00,BeiJing,ecology,Pending,New,B1,2726
2011-08-17,0000-00-00,GuangZhou,N/A,Pending,New,B2,2726
2011-08-17,0000-00-00,GuangZhou,N/A,Pending,New,B2,2726
2011-08-18,2011-09-09,BeiJing,CS,Clear,Renewal,F1,22
2011-08-18,2011-09-15,BeiJing,MSE,Clear,Renewal,F1,28
2011-08-19,2011-09-09,ShangHai,Computational Biology,Clear,Renewal,F1,21
2011-08-19,2011-10-03,Kolkata,Aerospace,Clear,Renewal,H1,45
2011-08-19,2011-09-18,GuangZhou,medical,Clear,New,J1,30
2011-08-19,2011-09-29,BeiJing,CS,Clear,New,F1,41
2011-08-22,2011-08-25,Vancouver,CS,Clear,Renewal,J1,3
2011-08-22,2011-09-10,Toronto,Naval,Clear,Renewal,F1,19
2011-08-22,2011-10-26,BeiJing,Optics,Clear,New,J1,65
2011-08-22,2011-09-15,BeiJing,Neuroscience,Clear,Renewal,F1,24
2011-08-22,2011-09-13,BeiJing,ECE,Clear,Renewal,F1,22
2011-08-22,2011-09-15,GuangZhou,chem,Clear,Renewal,F1,24
2011-08-22,2011-10-27,BeiJing,Acoustics,Clear,New,J1,66
2011-08-23,2011-09-08,BeiJing,Physics,Clear,New,J1,16
2011-08-23,2011-09-14,ShangHai,Not TAL major,Clear,Renewal,F1,22
2011-08-23,2011-10-08,BeiJing,EE,Clear,Renewal,F1,46
2011-08-23,2011-09-08,BeiJing,business manager,Clear,New,F1,16
2011-08-23,2011-09-27,Mumbai,EE,Clear,Renewal,F1,35
2011-08-23,2011-09-27,ShenYang,Mechanical Engineer,Clear,New,H1,35
2011-08-24,2011-09-15,BeiJing,biology,Clear,New,H1,22
2011-08-24,2011-09-15,BeiJing,CS,Clear,Renewal,F1,22
2011-08-24,2011-09-29,BeiJing,Chemistry,Clear,Renewal,F1,36
2011-08-24,2011-09-28,ShangHai,EE,Clear,Renewal,F1,35
2011-08-25,2011-09-09,Europe,biomedicine,Clear,New,J1,15
2011-08-25,2011-09-14,BeiJing,EE,Clear,Renewal,F1,20
2011-08-25,2011-09-15,BeiJing,material sciences,Clear,New,J1,21
2011-08-25,0000-00-00,BeiJing,electronic information,Pending,New,J1,2718
2011-08-26,2011-09-23,GuangZhou,Bio-pharmacy,Clear,New,B1,28
2011-08-26,2011-09-15,BeiJing,control science and engin,Clear,Renewal,B1,20
2011-08-26,2011-09-03,ShangHai,Computer Science,Clear,Renewal,F1,8
2011-08-26,2011-10-13,GuangZhou,EE,Clear,New,B2,48
2011-08-26,2011-09-10,ShangHai,CS,Clear,Renewal,F1,15
2011-08-26,2011-09-20,BeiJing,CS,Clear,Renewal,H1,25
2011-08-26,2011-09-19,BeiJing,GPS,Clear,Renewal,B1,24
2011-08-29,2011-09-20,BeiJing,CS,Clear,New,B1,22
2011-08-29,2011-09-14,GuangZhou,medicine,Clear,New,J1,16
2011-08-29,2011-10-13,BeiJing,ee,Clear,Renewal,J1,45
2011-08-29,0000-00-00,ShangHai,Medicine,Pending,New,J1,2714
2011-08-29,2011-09-15,BeiJing,EE,Clear,Renewal,F1,17
2011-08-29,2011-10-20,BeiJing,ee,Clear,Renewal,J1,52
2011-08-29,2011-09-20,BeiJing,CS,Clear,Renewal,H1,22
2011-08-30,2011-09-20,ShangHai,Biochemical Engineering,Clear,Renewal,B1,21
2011-08-30,0000-00-00,BeiJing,ͨ�Ź���,Pending,New,B2,2713
2011-08-30,2011-09-15,BeiJing,EE,Clear,New,B1,16
2011-08-30,2011-09-23,BeiJing,Biology,Clear,Renewal,B1,24
2011-08-30,0000-00-00,BeiJing,CS,Pending,New,B1,2713
2011-08-31,2011-09-22,ShangHai,CS,Clear,Renewal,J1,22
2011-08-31,2011-09-20,BeiJing,ECE,Clear,Renewal,F1,20
2011-08-31,2011-09-07,ShangHai,Genetics,Clear,Renewal,F1,7
2011-08-31,2011-09-22,GuangZhou,Biochemistry,Clear,Renewal,F1,22
2011-08-31,2011-09-20,BeiJing,Biology / BME,Clear,New,B1,20
2011-08-31,2011-10-07,BeiJing,MSE,Clear,Renewal,F1,37
2018-10-01,2019-01-24,Others,computer science,Clear,New,B2,115
2018-10-01,2018-10-30,Europe,CS,Clear,New,H1,29
2018-10-02,2018-11-08,Others,Microelectronics &amp; Photon,Clear,Renewal,H1,37
2018-10-04,2018-10-10,BeiJing,CS,Clear,New,H1,6
2018-10-04,0000-00-00,GuangZhou,CS,Pending,Renewal,J1,121
2018-10-04,2018-12-21,BeiJing,CS,Clear,New,H1,78
2018-10-04,2018-10-29,BeiJing,Neurobiology,Clear,Renewal,J1,25
2018-10-04,2018-10-30,BeiJing,CS,Clear,New,H1,26
2018-10-04,2018-10-24,Vancouver,EE,Clear,New,H1,20
2018-10-04,2018-10-31,ShangHai,biology,Clear,New,J1,27
2018-10-04,2018-10-30,BeiJing,Chemistry,Clear,New,H1,26
2018-10-04,2018-11-02,BeiJing,N/A,Clear,New,H4,29
2018-10-04,2018-11-16,BeiJing,N/A,Clear,New,B1,43
2018-10-04,2019-01-11,BeiJing,business management,Clear,New,J1,99
2018-10-04,2018-11-02,ChengDu,EE,Clear,New,H1,29
2018-10-04,0000-00-00,BeiJing,MIS,Pending,New,H1,121
2018-10-04,0000-00-00,BeiJing,Environmental Engineering,Pending,New,F1,121
2018-10-04,0000-00-00,BeiJing,Neuroscience,Pending,New,B1,121
2018-10-04,2018-10-29,ShenYang,petroleum engineering,Clear,New,H1,25
2018-10-04,2018-11-02,BeiJing,Clinical medicine,Clear,New,J1,29
2018-10-04,2018-11-16,BeiJing,ITM,Clear,Renewal,H1,43
2018-10-04,2018-11-08,BeiJing,MSE,Clear,New,H1,35
2018-10-04,2018-11-01,BeiJing,MIS,Clear,New,H1,28
2018-10-04,2018-11-16,BeiJing,N/A,Clear,Renewal,H4,43
2018-10-04,0000-00-00,ShangHai,EE,Pending,New,H1,121
2018-10-04,0000-00-00,ShangHai,N/A,Pending,New,H4,121
2018-10-04,0000-00-00,BeiJing,EE,Pending,New,J1,121
2018-10-04,2018-12-31,GuangZhou,biology,Clear,Renewal,F1,88
2018-10-04,0000-00-00,GuangZhou,Engineering,Pending,New,B1,121
2018-10-04,2019-01-14,ChengDu,Chemistry,Clear,New,B2,102
2018-10-05,2018-11-01,BeiJing,EE,Clear,Renewal,H1,27
2018-10-05,2018-11-01,BeiJing,NA,Clear,Renewal,H4,27
2018-10-05,0000-00-00,ShangHai,CE,Pending,Renewal,F1,120
2018-10-05,2018-10-15,BeiJing,N/A,Clear,New,H4,10
2018-10-05,2018-11-01,BeiJing,Industrial Engineering,Clear,Renewal,H1,27
2018-10-05,2018-11-01,BeiJing,Ecology,Clear,New,B1,27
2018-10-05,2018-11-02,BeiJing,CS,Clear,New,H1,28
2018-10-05,2018-11-05,BeiJing,biology,Clear,New,B1,31
2018-10-05,2018-11-02,BeiJing,CE,Clear,Renewal,H1,28
2018-10-05,2018-11-08,BeiJing,Computer Science,Clear,Renewal,F1,34
2018-10-05,2018-11-09,BeiJing,nephrology,Clear,New,J1,35
2018-10-05,2018-11-09,ChengDu,geology,Clear,New,J1,35
2018-10-05,2018-11-08,ShangHai,Medicine,Clear,Renewal,J1,34
2018-10-05,2018-11-08,ShangHai,CS,Clear,Renewal,F1,34
2018-10-05,2018-11-01,ShangHai,Information Security,Clear,New,J1,27
2018-10-05,2019-01-15,BeiJing,CS,Clear,New,H1,102
2018-10-05,2018-11-09,BeiJing,CS,Clear,New,H1,35
2018-10-07,0000-00-00,BeiJing,biological engineering,Pending,New,F1,118
2018-10-08,0000-00-00,ShangHai,N/A,Pending,New,B1,117
2018-10-09,2018-11-01,ShangHai,Biomedical Engineering,Clear,New,J1,23
2018-10-09,2018-12-28,ShangHai,ME,Clear,Renewal,F1,80
2018-10-09,2018-12-27,BeiJing,CS,Clear,New,F1,79
2018-10-09,2018-11-02,GuangZhou,CS,Clear,Renewal,H1,24
2018-10-09,0000-00-00,BeiJing,N/A,Pending,Renewal,H1,116
2018-10-09,2018-11-14,BeiJing,Optics,Clear,New,B1,36
2018-10-09,0000-00-00,BeiJing,N/A,Pending,New,B1,116
2018-10-09,0000-00-00,ShangHai,clinical medicine,Pending,Renewal,J1,116
2018-10-09,2018-11-05,ShenYang,Biomedical Engineering,Clear,Renewal,F1,27
2018-10-09,2018-10-18,BeiJing,cs,Clear,New,H1,9
2018-10-09,2018-11-02,GuangZhou,Mechanical engineering,Clear,New,J1,24
2018-10-09,2018-11-02,ChengDu,Information Systems,Clear,New,H1,24
2018-10-09,2018-10-12,BeiJing,Statistics,Clear,Renewal,H1,3
2018-10-09,2018-11-06,BeiJing,environmental engineering,Clear,New,J1,28
2018-10-09,2018-11-01,BeiJing,EE,Clear,New,H1,23
2018-10-09,2018-11-08,ShangHai,N/A,Clear,Renewal,H1,30
2018-10-09,2018-11-02,ChengDu,EE,Clear,Renewal,F2,24
2018-10-09,0000-00-00,ShangHai,cs,Pending,New,H1,116
2018-10-09,2018-11-02,BeiJing,N/A,Clear,New,H1,24
2018-10-09,0000-00-00,ChengDu,Informatics,Pending,New,F1,116
2018-10-09,2018-11-29,BeiJing,N/A,Clear,New,B1,51
2018-10-09,2018-12-26,GuangZhou,N/A,Clear,New,J1,78
2018-10-09,2018-11-01,BeiJing,EE,Clear,New,H1,23
2018-10-09,2018-11-01,BeiJing,Engineering Sciences,Clear,New,H1,23
2018-10-09,2018-11-02,ShangHai,cs,Clear,New,H1,24
2018-10-09,0000-00-00,BeiJing,me,Pending,New,H1,116
2018-10-09,2018-11-05,ShangHai,EE,Clear,New,J1,27
2018-10-09,2018-12-21,BeiJing,mechatronic engineering,Clear,New,B2,73
2018-10-09,2018-11-05,BeiJing,CS,Clear,New,B1,27
2018-10-09,2018-11-09,ShangHai,Compute Science,Clear,Renewal,L1,31
2018-10-09,2018-11-08,BeiJing,me,Clear,New,H1,30
2018-10-09,2018-12-21,ShangHai,Robotics,Clear,Renewal,J1,73
2018-10-09,0000-00-00,BeiJing,N/A,Pending,Renewal,B1,116
2018-10-09,0000-00-00,BeiJing,EE,Pending,New,H1,116
